"sysdate","variable","value"
2020-04-27,"regular",15.6913953488372
2020-04-28,"regular",15.6889534883721
2020-04-29,"regular",15.6836511627907
2020-04-30,"regular",15.6908604651163
2020-05-01,"regular",15.6935581395349
2020-05-02,"regular",15.7286046511628
2020-05-03,"regular",15.7687209302326
2020-05-04,"regular",15.7906511627907
2020-05-05,"regular",15.8184186046512
2020-05-06,"regular",15.8687674418605
2020-05-07,"regular",15.9730465116279
2020-05-08,"regular",16.2357441860465
2020-05-09,"regular",16.4432093023256
2020-05-10,"regular",16.6279069767442
2020-05-11,"regular",16.6516744186046
2020-05-12,"regular",16.7368372093023
2020-05-13,"regular",16.8856046511628
2020-05-14,"regular",16.9906976744186
2020-05-15,"regular",17.0254418604651
2020-05-16,"regular",17.0383023255814
2020-05-17,"regular",17.0794651162791
2020-05-18,"regular",17.0838837209302
2020-05-19,"regular",17.1025348837209
2020-05-20,"regular",17.1923488372093
2020-05-21,"regular",17.2954418604651
2020-05-22,"regular",17.4511162790698
2020-05-23,"regular",17.5493488372093
2020-05-24,"regular",17.6181162790698
2020-05-25,"regular",17.626
2020-05-26,"regular",17.6453953488372
2020-05-27,"regular",17.6821627906977
2020-05-29,"regular",17.7147441860465
2020-05-30,"regular",17.7092790697674
2020-05-31,"regular",17.7147906976744
2020-06-01,"regular",17.7123255813953
2020-06-02,"regular",17.7223023255814
2020-06-03,"regular",17.7287209302326
2020-06-04,"regular",17.7358139534884
2020-06-05,"regular",17.7556744186047
2020-06-06,"regular",17.7662558139535
2020-06-07,"regular",17.7848139534884
2020-06-08,"regular",17.7898837209302
2020-06-09,"regular",17.8040465116279
2020-06-10,"regular",17.8931162790698
2020-06-11,"regular",17.9648837209302
2020-06-12,"regular",18.0347906976744
2020-06-13,"regular",18.0998604651163
2020-06-14,"regular",18.1224651162791
2020-06-15,"regular",18.1202093023256
2020-06-16,"regular",18.1293255813953
2020-06-17,"regular",18.1290930232558
2020-06-18,"regular",18.1633023255814
2020-06-19,"regular",18.2199534883721
2020-06-20,"regular",18.2734186046512
2020-06-21,"regular",18.4282325581395
2020-06-22,"regular",18.4506046511628
2020-06-23,"regular",18.5002093023256
2020-06-24,"regular",18.6330930232558
2020-06-25,"regular",18.7232325581395
2020-06-26,"regular",18.8241627906977
2020-06-27,"regular",18.8812093023256
2020-06-28,"regular",18.8985581395349
2020-06-29,"regular",18.8982051282051
2020-06-30,"regular",18.9150582750583
2020-07-01,"regular",18.9086013986014
2020-07-02,"regular",18.9604662004662
2020-07-03,"regular",19.0303962703963
2020-07-04,"regular",19.0664335664336
2020-07-05,"regular",19.1090442890443
2020-07-06,"regular",19.1149883449883
2020-07-07,"regular",19.1400233100233
2020-07-08,"regular",19.1785547785548
2020-07-09,"regular",19.2041724941725
2020-07-10,"regular",19.2369230769231
2020-07-11,"regular",19.2973193473193
2020-07-12,"regular",19.340675990676
2020-07-13,"regular",19.3438461538462
2020-07-14,"regular",19.3564568764569
2020-07-15,"regular",19.3768298368298
2020-07-16,"regular",19.3976456876457
2020-07-17,"regular",19.4015850815851
2020-07-18,"regular",19.4193939393939
2020-07-19,"regular",19.4191142191142
2020-07-20,"regular",19.4170862470862
2020-07-21,"regular",19.4224242424242
2020-07-22,"regular",19.3993006993007
2020-07-23,"regular",19.3935431235431
2020-07-24,"regular",19.405710955711
2020-07-25,"regular",19.410675990676
2020-07-26,"regular",19.4086247086247
2020-07-27,"regular",19.4004195804196
2020-07-28,"regular",19.4071561771562
2020-07-29,"regular",19.4052214452214
2020-07-30,"regular",19.3984382284382
2020-07-31,"regular",19.381958041958
2020-08-01,"regular",19.3587412587413
2020-08-02,"regular",19.3289277389277
2020-08-03,"regular",19.3141491841492
2020-08-04,"regular",19.3124242424242
2020-08-05,"regular",19.2795337995338
2020-08-06,"regular",19.2584848484848
2020-08-07,"regular",19.2532634032634
2020-08-08,"regular",19.2384848484848
2020-08-09,"regular",19.2217249417249
2020-08-10,"regular",19.209324009324
2020-08-11,"regular",19.2167132867133
2020-08-12,"regular",19.2069463869464
2020-08-13,"regular",19.1962703962704
2020-08-14,"regular",19.1882051282051
2020-08-15,"regular",19.1801631701632
2020-08-16,"regular",19.171351981352
2020-08-17,"regular",19.1638228438228
2020-08-18,"regular",19.1726806526807
2020-08-19,"regular",19.1660372960373
2020-08-20,"regular",19.1637062937063
2020-08-21,"regular",19.1723543123543
2020-08-22,"regular",19.1700466200466
2020-08-23,"regular",19.1849883449883
2020-08-24,"regular",19.1786247086247
2020-08-25,"regular",19.1907226107226
2020-08-26,"regular",19.1932167832168
2020-08-27,"regular",19.2505827505828
2020-08-28,"regular",19.3115384615385
2020-08-29,"regular",19.3609324009324
2020-08-30,"regular",19.3626806526807
2020-08-31,"regular",19.3573426573427
2020-09-01,"regular",19.3586013986014
2020-09-02,"regular",19.3541958041958
2020-09-03,"regular",19.336013986014
2020-09-04,"regular",19.3238694638695
2020-09-05,"regular",19.3121911421911
2020-09-06,"regular",19.2927272727273
2020-09-07,"regular",19.278344988345
2020-09-08,"regular",19.285337995338
2020-09-09,"regular",19.2644522144522
2020-09-10,"regular",19.2382983682984
2020-09-11,"regular",19.203682983683
2020-09-12,"regular",19.1662004662005
2020-09-13,"regular",19.0967906976744
2020-09-14,"regular",19.0786046511628
2020-09-15,"regular",19.0659302325581
2020-09-16,"regular",19.0137441860465
2020-09-17,"regular",18.9695348837209
2020-09-18,"regular",18.9622790697674
2020-09-19,"regular",18.9264186046512
2020-09-20,"regular",18.9137674418605
2020-09-21,"regular",18.913976744186
2020-09-22,"regular",18.9296511627907
2020-09-23,"regular",18.9391162790698
2020-09-24,"regular",18.9270697674419
2020-09-25,"regular",18.9185813953488
2020-09-26,"regular",18.9100465116279
2020-09-27,"regular",18.9147441860465
2020-09-28,"regular",18.9135813953488
2020-09-29,"regular",18.9412093023256
2020-09-30,"regular",18.9987441860465
2020-10-01,"regular",19.1095348837209
2020-10-02,"regular",19.1419534883721
2020-10-03,"regular",19.1214651162791
2020-10-04,"regular",19.1151395348837
2020-10-05,"regular",19.1091860465116
2020-10-06,"regular",19.1122325581395
2020-10-07,"regular",19.0686046511628
2020-10-08,"regular",19.0537906976744
2020-10-09,"regular",19.0576744186047
2020-10-10,"regular",19.0556744186046
2020-10-11,"regular",19.0535348837209
2020-10-12,"regular",19.054023255814
2020-10-13,"regular",19.0589534883721
2020-10-14,"regular",19.0376046511628
2020-10-15,"regular",19.0188604651163
2020-10-16,"regular",18.9989302325581
2020-10-17,"regular",18.9676744186047
2020-10-18,"regular",18.9411860465116
2020-10-19,"regular",18.935023255814
2020-10-20,"regular",18.9361395348837
2020-10-21,"regular",18.8982790697674
2020-10-22,"regular",18.8630930232558
2020-10-23,"regular",18.8213255813953
2020-10-24,"regular",18.766976744186
2020-10-25,"regular",18.7252093023256
2020-10-26,"regular",18.7114651162791
2020-10-27,"regular",18.7096279069767
2020-10-28,"regular",18.6481860465116
2020-10-29,"regular",18.5647674418605
2020-10-30,"regular",18.5213255813953
2020-10-31,"regular",18.4588837209302
2020-11-01,"regular",18.3887674418605
2020-11-02,"regular",18.3794186046512
2020-11-03,"regular",18.3546046511628
2020-11-04,"regular",18.277488372093
2020-11-05,"regular",18.215023255814
2020-11-06,"regular",18.1740697674419
2020-11-07,"regular",18.1483488372093
2020-11-08,"regular",18.1163953488372
2020-11-09,"regular",18.1007674418605
2020-11-10,"regular",18.0975581395349
2020-11-11,"regular",18.0522093023256
2020-11-12,"regular",18.0293720930233
2020-11-13,"regular",18.0296744186046
2020-11-14,"regular",18.0201395348837
2020-11-15,"regular",18.0096511627907
2020-11-16,"regular",18.0039302325581
2020-11-17,"regular",18.001511627907
2020-11-18,"regular",17.991976744186
2020-11-19,"regular",17.9683953488372
2020-11-20,"regular",17.9502790697674
2020-11-21,"regular",17.9215813953488
2020-11-22,"regular",17.9112093023256
2020-11-23,"regular",17.9050930232558
2020-11-24,"regular",17.9033023255814
2020-11-25,"regular",17.8880930232558
2020-11-26,"regular",17.891
2020-11-27,"regular",17.9081860465116
2020-11-28,"regular",17.9480930232558
2020-11-29,"regular",17.9817209302326
2020-11-30,"regular",17.983976744186
2020-12-01,"regular",18.0051627906977
2020-12-02,"regular",18.0281162790698
2020-12-03,"regular",18.0466511627907
2020-12-04,"regular",18.046976744186
2020-12-05,"regular",18.038976744186
2020-12-06,"regular",18.0327674418605
2020-12-07,"regular",18.0336279069767
2020-12-08,"regular",18.0443488372093
2020-12-09,"regular",18.0512790697674
2020-12-10,"regular",18.0502325581395
2020-12-11,"regular",18.0436279069767
2020-12-12,"regular",18.0418604651163
2020-12-13,"regular",18.0727441860465
2020-12-14,"regular",18.0684651162791
2020-12-15,"regular",18.0908372093023
2020-12-16,"regular",18.1348604651163
2020-12-18,"regular",18.1858372093023
2020-12-19,"regular",18.2092093023256
2020-12-20,"regular",18.2727441860465
2020-12-21,"regular",18.2832325581395
2020-12-22,"regular",18.3142790697674
2020-12-23,"regular",18.3821627906977
2020-12-24,"regular",18.4039302325581
2020-12-25,"regular",18.4224418604651
2020-12-26,"regular",18.4256279069767
2020-12-27,"regular",18.4306976744186
2020-12-28,"regular",18.4319069767442
2020-12-29,"regular",18.4442325581395
2020-12-30,"regular",18.4646279069767
2020-12-31,"regular",18.4669302325581
2021-01-01,"regular",18.4793255813953
2021-01-02,"regular",18.5181395348837
2021-01-03,"regular",18.5474186046512
2021-01-04,"regular",18.5550465116279
2021-01-05,"regular",18.5766511627907
2021-01-06,"regular",18.6452325581395
2021-01-07,"regular",18.6676279069767
2021-01-08,"regular",18.7529534883721
2021-01-09,"regular",18.8342790697674
2021-01-10,"regular",18.9013720930233
2021-01-11,"regular",18.9158837209302
2021-01-12,"regular",18.9511627906977
2021-01-13,"regular",19.1034186046512
2021-01-14,"regular",19.2322790697674
2021-01-15,"regular",19.3328837209302
2021-01-16,"regular",19.415
2021-01-17,"regular",19.470488372093
2021-01-18,"regular",19.4716279069767
2021-01-19,"regular",19.4951395348837
2021-01-20,"regular",19.5192558139535
2021-01-21,"regular",19.5395581395349
2021-01-22,"regular",19.5477441860465
2021-01-23,"regular",19.5623023255814
2021-01-24,"regular",19.5738372093023
2021-01-25,"regular",19.5766511627907
2021-01-26,"regular",19.578976744186
2021-01-27,"regular",19.6014418604651
2021-01-28,"regular",19.632
2021-01-29,"regular",19.6704186046512
2021-01-30,"regular",19.7055813953488
2021-01-31,"regular",19.7270697674419
2021-02-01,"regular",19.7341860465116
2021-02-02,"regular",19.7376525821596
2021-02-03,"regular",19.7556572769953
2021-02-04,"regular",19.7755868544601
2021-02-05,"regular",19.802676056338
2021-02-06,"regular",19.8343896713615
2021-02-07,"regular",19.8717840375587
2021-02-08,"regular",19.8731455399061
2021-02-09,"regular",19.8986854460094
2021-02-10,"regular",19.9304225352113
2021-02-11,"regular",19.9428103044496
2021-02-12,"regular",19.9657845433255
2021-02-13,"regular",19.9879859484778
2021-02-14,"regular",19.9937236533958
2021-02-15,"regular",19.9951522248244
2021-02-16,"regular",20.0057845433255
2021-02-17,"regular",20.0166276346604
2021-02-18,"regular",20.0363700234192
2021-02-19,"regular",20.0810538641686
2021-02-20,"regular",20.1271896955503
2021-02-21,"regular",20.1584777517564
2021-02-22,"regular",20.1695550351288
2021-02-23,"regular",20.1910304449649
2021-02-24,"regular",20.2336768149883
2021-02-25,"regular",20.2709601873536
2021-02-26,"regular",20.3054566744731
2021-02-27,"regular",20.3334507042254
2021-02-28,"regular",20.361338028169
2021-03-01,"regular",20.3724355971897
2021-03-02,"regular",20.3784074941452
2021-03-03,"regular",20.4174473067916
2021-03-04,"regular",20.4482669789227
2021-03-05,"regular",20.4885948477752
2021-03-06,"regular",20.5053629976581
2021-03-07,"regular",20.5175409836066
2021-03-08,"regular",20.520093676815
2021-03-09,"regular",20.537587822014
2021-03-10,"regular",20.5665339578454
2021-03-11,"regular",20.5995550351288
2021-03-12,"regular",20.6428571428571
2021-03-13,"regular",20.6732084309133
2021-03-14,"regular",20.6827634660422
2021-03-15,"regular",20.6845433255269
2021-03-16,"regular",20.6893676814988
2021-03-17,"regular",20.6955737704918
2021-03-18,"regular",20.6926229508197
2021-03-19,"regular",20.693700234192
2021-03-21,"regular",20.6685011709602
2021-03-22,"regular",20.6674707259953
2021-03-23,"regular",20.6682201405152
2021-03-24,"regular",20.6514519906323
2021-03-25,"regular",20.6466276346604
2021-03-26,"regular",20.640093676815
2021-03-27,"regular",20.6319906323185
2021-03-28,"regular",20.6217330210773
2021-03-29,"regular",20.6209601873536
2021-03-30,"regular",20.6284074941452
2021-03-31,"regular",20.6280327868852
2021-04-01,"regular",20.6334192037471
2021-04-02,"regular",20.6491334894614
2021-04-03,"regular",20.6433021077283
2021-04-05,"regular",20.646393442623
2021-04-06,"regular",20.6524355971897
2021-04-07,"regular",20.6520140515222
2021-04-08,"regular",20.6523653395785
2021-04-09,"regular",20.648243559719
2021-04-10,"regular",20.6390398126464
2021-04-11,"regular",20.6159953161592
2021-04-12,"regular",20.6148711943794
2021-04-13,"regular",20.6164871194379
2021-04-14,"regular",20.5999765807963
2021-04-15,"regular",20.5887822014052
2021-04-16,"regular",20.5747072599532
2021-04-17,"regular",20.5763466042155
2021-04-18,"regular",20.5810070257611
2021-04-19,"regular",20.5848477751756
2021-04-20,"regular",20.5915925058548
2021-04-21,"regular",20.5975175644028
2021-04-22,"regular",20.6018735362998
2021-04-23,"regular",20.5989929742389
2021-04-24,"regular",20.5755971896956
2021-04-25,"regular",20.5674238875878
2021-04-26,"regular",20.5676580796253
2021-04-27,"regular",20.5766510538642
2021-04-28,"regular",20.5584543325527
2021-04-29,"regular",20.5536768149883
2021-04-30,"regular",20.5549648711944
2021-05-01,"regular",20.5678454332553
2021-05-02,"regular",20.5696721311475
2021-05-03,"regular",20.5686651053864
2021-05-04,"regular",20.5777049180328
2021-05-05,"regular",20.583606557377
2021-05-06,"regular",20.5913114754098
2021-05-07,"regular",20.5984309133489
2021-05-08,"regular",20.6007962529274
2021-05-09,"regular",20.597962529274
2021-05-10,"regular",20.5973536299766
2021-05-11,"regular",20.6056206088993
2021-05-12,"regular",20.6044964871194
2021-05-13,"regular",20.6054098360656
2021-05-14,"regular",20.6049648711944
2021-05-15,"regular",20.6037470725995
2021-05-16,"regular",20.596112412178
2021-05-17,"regular",20.5962295081967
2021-05-18,"regular",20.6028805620609
2021-05-19,"regular",20.5939110070258
2021-05-20,"regular",20.5925292740047
2021-05-21,"regular",20.5922716627635
2021-05-22,"regular",20.5887353629977
2021-05-23,"regular",20.5687822014052
2021-05-24,"regular",20.5648009367682
2021-05-25,"regular",20.5604918032787
2021-05-26,"regular",20.544355971897
2021-05-27,"regular",20.5383138173302
2021-05-28,"regular",20.533887587822
2021-05-29,"regular",20.5328805620609
2021-05-30,"regular",20.5381733021077
2021-05-31,"regular",20.5394613583138
2021-06-01,"regular",20.5493911007026
2021-06-02,"regular",20.5597658079625
2021-06-03,"regular",20.5616159250585
2021-06-04,"regular",20.570281030445
2021-06-05,"regular",20.5716393442623
2021-06-06,"regular",20.5604683840749
2021-06-07,"regular",20.5547540983607
2021-06-08,"regular",20.5611241217799
2021-06-09,"regular",20.5668384074941
2021-06-10,"regular",20.5682903981265
2021-06-11,"regular",20.5731850117096
2021-06-12,"regular",20.5703044496487
2021-06-13,"regular",20.5655737704918
2021-06-14,"regular",20.5611007025761
2021-06-15,"regular",20.5666510538642
2021-06-16,"regular",20.563981264637
2021-06-17,"regular",20.5647540983607
2021-06-18,"regular",20.5616393442623
2021-06-19,"regular",20.5629274004684
2021-06-20,"regular",20.5555035128806
2021-06-21,"regular",20.5553629976581
2021-06-22,"regular",20.5585011709602
2021-06-23,"regular",20.5641920374707
2021-06-24,"regular",20.5672833723653
2021-06-25,"regular",20.5646370023419
2021-06-26,"regular",20.5597658079625
2021-06-27,"regular",20.5538407494145
2021-06-28,"regular",20.552676056338
2021-06-29,"regular",20.5514319248826
2021-06-30,"regular",20.5416666666667
2021-07-01,"regular",20.5306103286385
2021-07-02,"regular",20.5015727699531
2021-07-03,"regular",20.4983802816901
2021-07-04,"regular",20.4943427230047
2021-07-05,"regular",20.4964788732394
2021-07-06,"regular",20.4945539906103
2021-07-07,"regular",20.4934037558685
2021-07-08,"regular",20.4809389671362
2021-07-09,"regular",20.4821596244131
2021-07-10,"regular",20.4716197183099
2021-07-11,"regular",20.4597417840376
2021-07-12,"regular",20.4586384976526
2021-07-13,"regular",20.4538497652582
2021-07-14,"regular",20.4557981220657
2021-07-15,"regular",20.4508450704225
2021-07-16,"regular",20.4477464788732
2021-07-17,"regular",20.4480985915493
2021-07-18,"regular",20.4429577464789
2021-07-19,"regular",20.4420657276995
2021-07-20,"regular",20.4457511737089
2021-07-21,"regular",20.4366901408451
2021-07-22,"regular",20.4277699530516
2021-07-23,"regular",20.4128403755869
2021-07-24,"regular",20.4157981220657
2021-07-25,"regular",20.4187323943662
2021-07-26,"regular",20.4266666666667
2021-07-27,"regular",20.4388028169014
2021-07-28,"regular",20.4623708920188
2021-07-29,"regular",20.476103286385
2021-07-30,"regular",20.4801877934272
2021-07-31,"regular",20.4933098591549
2021-08-01,"regular",20.5027464788732
2021-08-02,"regular",20.4999530516432
2021-08-03,"regular",20.5105399061033
2021-08-04,"regular",20.5163849765258
2021-08-05,"regular",20.5180985915493
2021-08-06,"regular",20.5185211267606
2021-08-07,"regular",20.5147183098592
2021-08-08,"regular",20.5046244131455
2021-08-09,"regular",20.5033333333333
2021-08-10,"regular",20.5031455399061
2021-08-11,"regular",20.4988732394366
2021-08-12,"regular",20.4885915492958
2021-08-13,"regular",20.4789671361502
2021-08-14,"regular",20.4727230046948
2021-08-15,"regular",20.4641549295775
2021-08-16,"regular",20.4632863849765
2021-08-17,"regular",20.4586150234742
2021-08-18,"regular",20.4415492957746
2021-08-19,"regular",20.4237323943662
2021-08-20,"regular",20.3821361502347
2021-08-21,"regular",20.3485680751174
2021-08-22,"regular",20.318896713615
2021-08-23,"regular",20.3139436619718
2021-08-24,"regular",20.2953051643192
2021-08-25,"regular",20.2717605633803
2021-08-26,"regular",20.2603755868545
2021-08-27,"regular",20.2767840375587
2021-08-28,"regular",20.3021830985915
2021-08-29,"regular",20.3155868544601
2021-08-30,"regular",20.316103286385
2021-08-31,"regular",20.3367370892019
2021-09-01,"regular",20.3667136150235
2021-09-02,"regular",20.3973943661972
2021-09-03,"regular",20.4171830985916
2021-09-04,"regular",20.4294366197183
2021-09-05,"regular",20.4375117370892
2021-09-06,"regular",20.4381690140845
2021-09-07,"regular",20.4402582159624
2021-09-08,"regular",20.4425352112676
2021-09-09,"regular",20.4328169014085
2021-09-10,"regular",20.4193896713615
2021-09-11,"regular",20.4078169014084
2021-09-12,"regular",20.389882629108
2021-09-13,"regular",20.3821596244131
2021-09-14,"regular",20.3753051643192
2021-09-15,"regular",20.3646713615023
2021-09-16,"regular",20.3592253521127
2021-09-17,"regular",20.3582394366197
2021-09-18,"regular",20.3543192488263
2021-09-19,"regular",20.3443192488263
2021-09-20,"regular",20.3408450704225
2021-09-21,"regular",20.3342018779343
2021-09-22,"regular",20.3041549295775
2021-09-23,"regular",20.27720657277
2021-09-24,"regular",20.2293427230047
2021-09-25,"regular",20.1993427230047
2021-09-26,"regular",20.1863145539906
2021-09-27,"regular",20.1801643192488
2021-09-28,"regular",20.1887558685446
2021-09-29,"regular",20.1799061032864
2021-09-30,"regular",20.1739436619718
2021-10-01,"regular",20.1762910798122
2021-10-02,"regular",20.1817840375587
2021-10-03,"regular",20.1883098591549
2021-10-04,"regular",20.1888262910798
2021-10-05,"regular",20.2008450704225
2021-10-06,"regular",20.2317136150235
2021-10-07,"regular",20.2590375586854
2021-10-08,"regular",20.2759389671361
2021-10-09,"regular",20.2814084507042
2021-10-10,"regular",20.2879107981221
2021-10-11,"regular",20.2857746478873
2021-10-12,"regular",20.2992723004695
2021-10-13,"regular",20.3100704225352
2021-10-14,"regular",20.3185680751174
2021-10-15,"regular",20.3196009389671
2021-10-16,"regular",20.3211502347418
2021-10-17,"regular",20.3218309859155
2021-10-18,"regular",20.3164319248826
2021-10-19,"regular",20.3328169014084
2021-10-20,"regular",20.3513145539906
2021-10-21,"regular",20.356455399061
2021-10-22,"regular",20.3560093896714
2021-10-23,"regular",20.3539436619718
2021-10-24,"regular",20.3433882352941
2021-10-25,"regular",20.3351294117647
2021-10-26,"regular",20.3430117647059
2021-10-27,"regular",20.3361882352941
2021-10-28,"regular",20.3326823529412
2021-10-29,"regular",20.3303764705882
2021-10-30,"regular",20.3144235294118
2021-10-31,"regular",20.2974352941176
2021-11-01,"regular",20.2902117647059
2021-11-02,"regular",20.3056235294118
2021-11-03,"regular",20.2993176470588
2021-11-04,"regular",20.3020235294118
2021-11-05,"regular",20.3023294117647
2021-11-06,"regular",20.3009647058824
2021-11-07,"regular",20.2834352941176
2021-11-08,"regular",20.2711294117647
2021-11-09,"regular",20.2744941176471
2021-11-10,"regular",20.2566823529412
2021-11-11,"regular",20.2300941176471
2021-11-12,"regular",20.2127764705882
2021-11-13,"regular",20.1903529411765
2021-11-14,"regular",20.1888705882353
2021-11-15,"regular",20.1897647058824
2021-11-16,"regular",20.2034823529412
2021-11-17,"regular",20.2238823529412
2021-11-18,"regular",20.2388
2021-11-19,"regular",20.2587058823529
2021-11-20,"regular",20.2789411764706
2021-11-21,"regular",20.2741411764706
2021-11-22,"regular",20.2716
2021-11-23,"regular",20.2813647058824
2021-11-24,"regular",20.2738588235294
2021-11-25,"regular",20.2773882352941
2021-11-26,"regular",20.3433647058824
2021-11-27,"regular",20.4025647058824
2021-11-28,"regular",20.4355529411765
2021-11-29,"regular",20.4332235294118
2021-11-30,"regular",20.4820941176471
2021-12-01,"regular",20.5239529411765
2021-12-02,"regular",20.5125176470588
2021-12-03,"regular",20.4612470588235
2021-12-04,"regular",20.4190117647059
2021-12-05,"regular",20.3634823529412
2021-12-06,"regular",20.3459294117647
2021-12-07,"regular",20.3353647058824
2021-12-08,"regular",20.3043764705882
2021-12-09,"regular",20.3098823529412
2021-12-10,"regular",20.3226352941176
2021-12-11,"regular",20.3362117647059
2021-12-12,"regular",20.3988941176471
2021-12-13,"regular",20.4116235294118
2021-12-14,"regular",20.4737882352941
2021-12-15,"regular",20.5140705882353
2021-12-16,"regular",20.5282352941176
2021-12-17,"regular",20.5449411764706
2021-12-22,"regular",20.6
2021-12-23,"regular",20.5904235294118
2021-12-24,"regular",20.5911764705882
2021-12-25,"regular",20.6056470588235
2021-12-26,"regular",20.6205647058824
2021-12-27,"regular",20.6315058823529
2021-12-28,"regular",20.6638823529412
2021-12-29,"regular",20.7238588235294
2021-12-30,"regular",20.7682823529412
2021-12-31,"regular",20.8178117647059
2022-01-01,"regular",20.8520235294118
2022-01-02,"regular",20.8677882352941
2022-01-03,"regular",20.8678588235294
2022-01-04,"regular",20.8808
2022-01-05,"regular",20.9180705882353
2022-01-06,"regular",20.9481176470588
2022-01-07,"regular",20.9484705882353
2022-01-08,"regular",20.9561176470588
2022-01-09,"regular",20.9447294117647
2022-01-10,"regular",20.9425882352941
2022-01-11,"regular",20.9384941176471
2022-01-12,"regular",20.9377882352941
2022-01-13,"regular",20.9204941176471
2022-01-14,"regular",20.9392
2022-01-15,"regular",20.9483294117647
2022-01-16,"regular",20.9516705882353
2022-01-17,"regular",20.9478352941176
2022-01-18,"regular",20.9567294117647
2022-01-19,"regular",20.9644941176471
2022-01-20,"regular",20.9728705882353
2022-01-21,"regular",20.9816941176471
2022-01-22,"regular",20.9807294117647
2022-01-23,"regular",20.9845647058824
2022-01-24,"regular",20.9802117647059
2022-01-25,"regular",20.9900705882353
2022-01-26,"regular",20.9964705882353
2022-01-27,"regular",21.0034352941176
2022-01-28,"regular",21.0049176470588
2022-01-29,"regular",21.0083764705882
2022-01-30,"regular",21.0137176470588
2022-01-31,"regular",21.0116705882353
2022-02-01,"regular",21.0186823529412
2022-02-02,"regular",21.0228235294118
